"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Malta","MLT","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0.1779434818","0.3546398717","0.530102234","0.7043434513","0.8773762273","0.9997500625","1.1917372881","1.3812154696","1.5838479506","1.8421527903","2.0371292148","2.1281626862","2.2889457385","2.5751072961","2.5517436915","2.5288002248","2.5062656642","2.2075055188","1.5649452269","1.6181229773","1.5923566879","1.5151515152","1.569142105","1.590896435","1.5836337257","1.6271362008","","","",
"Myanmar","MMR","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4204416761","0.4721764031","0.5225482457","0.5716103589","0.619413169","0.6660045464","0.7114299657","0.7557326533","0.7989537253","0.8411323142","0.8823056872","0.9225093563","0.9617771799","1.0001414585","1.0990266554","1.1977145082","1.2962056068","1.3945005393","1.492599891","1.492599891","1.492599891","1.492599891","1.492599891","1.492599891","1.492599891","1.492599891","1.492599891","1.492599891","1.492599891","1.492599891","1.492599891","1.492599891","1.492599891","1.492599891","1.492599891","","","",
"Middle East & North Africa (excluding high income)","MNA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.65478861314266","2.58455867577876","2.63615906344237","5.11118853419192","5.55143900567248","5.13119574676548","4.73297522002392","5.03913969491512","","","",
"Montenegro","MNE","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.2366474938","39.7206374188","39.0304536979","39.0304536979","39.0304536979","39.0304536979","39.0304536979","39.0304536979","39.0304536979","39.0304536979","39.0304536979","39.0304536979","39.0304536979","39.0304536979","39.0304536979","39.0304536979","","","",
"Mongolia","MNG","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.1028037383","28.3650458069","29.5784381479","30.7457627119","31.869594145","32.9523187459","33.9961513791","35.0031505986","35.9752321981","36.9141813755","37.8216636744","38.699234844","39.5483497394","40.3703703704","41.3243408952","42.2655298417","43.1941923775","40.1934308861","36.9548184905","33.4489088313","29.6411856474","25.4909225639","20.9497206704","35.9429065744","35.9429065744","35.9429065744","35.9429065744","35.9429065744","35.9429065744","","","",
"Northern Mariana Islands","MNP","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9834710744","2.0948249059","2.1971919704","2.2916179813","2.3789924688","2.460076889","2.5355268729","2.6059099937","2.6717200699","2.7333887687","2.7912950857","2.9534837381","3.0587817802","3.1542106304","3.2410956804","3.3205351644","3.1086416846","2.9106528032","2.7252433549","2.5512513817","2.3876537568","2.233546052","2.0881258093","1.9506785636","1.8205661041","1.6972165648","1.6972165648","1.6972165648","1.6972165648","1.6972165648","1.6972165648","1.6972165648","","","",
"Mauritania","MRT","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","3.9726027397","3.1678237496","2.6284623082","2.2418025842","1.9510376538","1.7244291571","1.7149533189","1.7054565787","1.6959388673","1.6864001152","1.6768402524","1.6672592089","1.6576569141","1.6480332974","1.6383882875","1.6287218131","1.6190338024","1.6093241834","1.5995928838","1.5898398307","1.5800649513","1.7304752301","1.8939651076","2.0723182286","2.2676579926","2.3552066361","2.3552066361","2.3552066361","2.3552066361","2.3552066361","2.3552066361","2.3552066361","2.3552066361","2.3552066361","2.3552066361","2.3552066361","2.3552066361","2.3552066361","2.3552066361","2.3552066361","2.3552066361","2.3552066361","","","",
"Mauritius","MUS","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","6.8888888889","6.8888888889","6.8888888889","6.8888888889","6.8888888889","6.8888888889","6.8888888889","6.8888888889","6.8888888889","6.8888888889","6.8888888889","6.8888888889","6.8888888889","6.8888888889","6.8888888889","6.8888888889","6.8888888889","7.0498243989","7.2053734062","7.3558018886","7.5013585959","7.6422764228","7.6422764228","7.6422764228","7.6422764228","7.6422764228","7.6422764228","5.8218906097","4.2047517563","2.7586206897","2.1892655367","1.5918958032","1.9061583578","0.9523809524","0.9138381201","1.582278481","1.5455950541","1.7513134851","1.8900343643","2.1381578947","2.0967741935","2.2875816993","1.9169329073","1.9480519481","1.8456375839","1.6722408027","1.4802631579","1.4876033058","","","",
"Malawi","MWI","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4188034188","3.378829495","3.3427169629","3.3099320981","3.2800352061","3.2526607889","3.2275025278","3.2211073431","3.215198577","3.3162733954","3.4164112133","3.515625","3.515625","3.515625","3.515625","3.515625","3.515625","3.515625","3.515625","3.515625","3.515625","3.515625","3.515625","3.515625","3.515625","3.515625","3.515625","3.515625","","","",
"Malaysia","MYS","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.874468716","12.0135970817","14.5150104796","17.4792590067","21.0478955815","25.4267489606","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","29.9016034985","","","",
"North America","NAC","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.3190077947004","49.5069726214467","49.4335406590802","49.3615982595015","49.320932157008","49.27829737249","49.2317241293841","49.2317241293841","","","",
"Namibia","NAM","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2128514056","3.3823529412","3.5440613027","3.6985018727","3.8461538462","3.9874551971","4.1228070175","4.2525773196","4.3771043771","4.6666666667","4.7619047619","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","4.8611111111","","","",
"New Caledonia","NCL","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2.1734350953","2.3279292119","2.4664245291","2.5912838634","2.704426585","2.8074279865","2.9015930772","2.9880121668","3.0676032738","3.1411448646","3.2093013996","3.2726434662","3.2840980515","3.2949722137","3.3053089792","3.3151472242","3.3245221635","2.9345698574","2.5727300498","2.2360684739","1.9220454888","1.6284518964","1.3533568905","1.0950655441","1.6542587208","2.1171022163","1.9401684577","1.9860347985","2.2770031285","1.5352593511","1.4962909182","1.4962909182","1.4962909182","","","",
"Nigeria","NGA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7495527728","10.4592561962","11.0874278337","11.6473542353","12.1495837612","12.6025974026","13.0132916031","13.3873318067","13.729415388","14.0434699515","14.3328048068","14.6002280282","14.8481378905","15.0785949932","15.49490511","15.891687937","16.2702859002","16.6319211335","16.9777086573","16.7174286638","16.4650087143","16.2200980635","15.9823665289","15.751503006","15.751503006","15.751503006","15.751503006","15.751503006","15.751503006","15.751503006","15.751503006","15.751503006","15.751503006","15.751503006","15.751503006","","","",
"Nicaragua","NIC","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1011673152","2.5183226859","2.9045273024","3.2631025277","3.6804282395","4.0877609338","4.4854552938","4.8738494139","4.8386036421","4.8038639775","4.7696195969","4.3818728875","3.9865105958","3.5833061347","3.2003353156","2.8025044193","2.38893143","1.958663121","1.510667719","1.0438266447","0.5569251867","0.0486656201","0.0486656201","0.0486656201","","","",
"Netherlands","NLD","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.6610296881","80.7680315943","79.8062653463","78.7674692709","77.6420030988","76.9940064546","78.9328421601","80.6197984639","82.1009650517","83.4118332047","84.7841694337","85.9537907571","86.0120372341","87.5768227794","88.4787200887","87.8406485932","87.9449077076","87.6390224771","87.7175943911","87.7392180203","87.5865370452","88.0893763056","86.5194412603","85.3487615908","84.0312455414","76.4040182466","77.1594957176","72.0526068577","73.5833115168","71.5639296894","73.4819265193","","","",
"Norway","NOR","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5619834711","36.1837986728","34.7778433522","33.3432695993","34.6856152348","34.5017403779","36.7302421836","38.3850470603","37.0748921975","39.9113428944","38.9575039978","40.745514028","39.2591204185","37.6767747836","38.1722921196","38.6810170471","39.2034847542","38.8903010276","38.5404296664","39.467865566","40.4410376468","39.796373365","39.8281676443","39.8600127666","39.891908854","40.5078803145","","","",
"Nepal","NPL","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4224836601","0.4002337315","0.377922767","0.3555505153","0.3331167233","0.310621137","0.310621137","0.310621137","0.310621137","0.310621137","0.310621137","0.310621137","0.310621137","0.310621137","0.310621137","0.310621137","0.310621137","0.310621137","0.310621137","0.310621137","0.310621137","0.310621137","","","",
"Nauru","NRU","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","8.3088025829","11.4439647904","13.7726433836","15.5705625947","17.0006170993","18.1652296352","19.1320293399","20.0803011292","21.0010881393","21.8955682317","22.7648529129","23.0327468185","23.3070208881","23.5879057937","23.8756434626","24.1704877726","24.472705299","24.4030012218","24.2679315527","24.2144916661","24.2144916661","24.2144916661","","","",
"OECD members","OED","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.2533523039493","35.6368281784002","35.0176821628166","34.7114529412411","34.4401902008609","34.1128885917017","33.8940874457623","33.995794696212","","","",
"Oman","OMN","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5535568275","1.6331658291","1.7108412375","1.7866526537","1.8606663782","1.9329456038","2.003550596","2.0725388601","2.1399652979","2.2058823529","1.9549616432","1.6991504248","1.4383043149","2.223675605","2.9485746227","3.6197268385","4.2428960685","4.8230504228","5.3644950351","5.8709790824","6.3457827222","6.7917882107","7.2115384615","9.0925362449","10.8796296296","12.7136752137","12.7136752137","12.7068873465","12.4281984334","12.4281984334","12.4281984334","","","",
"Other small states","OSS","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.1739885872079","32.0140732884719","33.3687338141168","33.8998635415402","31.9803340446492","23.8137613344685","21.4467640645147","23.5779428976523","","","",
"Pakistan","PAK","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","1.0002086485","1.0386300344","1.0769816527","1.1152636935","1.1534763458","1.1916197981","1.2296942382","1.2676998533","1.3056368297","1.3435053533","1.3813056092","1.4190377818","1.4567020549","1.4942986116","1.5318276344","1.5687791074","1.6066838046","1.6558954676","1.703943332","1.7508681991","1.7967089849","1.8415028279","1.8852851893","1.9280899468","1.9699494818","2.0108947612","1.8472897548","1.6860685906","1.5271795439","1.3705723758","1.2161982801","1.062665392","0.9116703422","0.7631507223","0.7631507223","0.7631507223","0.7631507223","0.7631507223","0.7631507223","0.7631507223","0.7631507223","0.7631507223","0.7631507223","0.7631507223","0.7631507223","0.7631507223","0.7631507223","","","",
"Panama","PAN","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9643201543","0.8756993432","0.7961691571","0.724399078","0.5411705936","0.5114680732","0.5118045237","0.5118045237","0.5118045237","0.5118045237","0.5118045237","0.5118045237","","","",
"Peru","PER","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1156661786","3.7588356032","4.9796681671","5.9222473231","6.6719708042","7.2825340787","7.7893920685","8.2168983235","8.5824925743","8.8983802402","9.1742136006","9.1050583658","9.1050583658","9.1050583658","","","",
"Philippines","PHL","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.4529507199","9.0163934426","9.9976966626","10.1202810236","9.9275875734","10.6579902212","10.7266641345","10.7215176383","10.7944877172","11.4940799296","12.0431460792","17.3388256488","17.5663949602","11.4902469084","12.1558606935","13.4438260423","","","",
"Palau","PLW","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.70449521","42.7150301144","42.723973974","42.7316619161","42.738341124","42.7441979087","42.7441979087","42.7441979087","42.7441979087","42.7441979087","42.7441979087","42.7441979087","42.7441979087","42.7441979087","42.7441979087","42.7441979087","42.7441979087","42.7441979087","42.7441979087","42.7441979087","42.7441979087","42.7441979087","","","",
"Poland","POL","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.5586258402","69.5737174333","70.6081115362","71.6623640052","72.6393752518","73.6328125","73.4904226713","73.3443610877","73.1944838706","73.1650242189","74.5327562463","72.8681743686","72.303851483","71.9034459455","71.7258145842","67.0023658802","70.8953888507","67.5994925214","70.4122952328","70.8713577616","66.6202090592","71.352587132","71.5221255496","71.0558887937","70.7144207144","69.784743577","64.928720965","64.30672482","63.6983553873","64.5404524149","","","",
"Pre-demographic dividend","PRE","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.19552000692674","4.16641886538787","4.28570026159484","5.88577175845627","6.68316256257464","5.82138352761704","5.20420726512581","5.7289944319233","","","",
"Puerto Rico","PRI","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.5875730369","81.286371917","80.9803931031","80.6695220097","80.3536403578","80.0326260242","79.7063528849","79.3746906493","79.0375046868","78.694655845","78.3460002576","77.9576992625","77.5802921719","77.21332688","76.8563759566","76.5090349865","76.3780806875","76.2471263884","76.1165085919","75.9852177903","75.8542634912","75.2565965814","74.6037007224","73.8875497134","73.0984829601","72.22476714","72.22476714","72.22476714","72.22476714","72.22476714","72.22476714","72.22476714","","","",
"Korea, Dem. People's Rep.","PRK","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7168170555","12.8194364765","12.9215678976","13.0232147914","13.1243805978","13.2250687242","13.2250687242","13.2250687242","13.2250687242","13.2250687242","13.2250687242","13.2250687242","13.2250687242","13.2250687242","13.2250687242","13.2250687242","13.2250687242","13.2250687242","13.2250687242","13.2250687242","13.2250687242","13.2250687242","","","",
"Portugal","PRT","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0465116279","28.5054395363","22.8872919881","18.5397389882","16.9911976527","15.9187139401","14.7413372377","13.442887931","13.8912357424","14.3591967744","14.848086793","15.3593419485","15.8945328654","16.455380759","17.0437759276","18.0625899875","18.08102652","19.48938068","20.3708476948","21.236624807","22.1592877888","23.2927036771","24.4190106041","25.6341088066","26.948928789","28.3036176968","29.6869219836","30.4943333333","29.8335694917","29.8335694917","29.8335694917","","","",
"Paraguay","PRY","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7.1008849558","7.1996497373","7.2963604853","7.3910806175","7.4838709677","7.574789916","7.6638935108","7.7512355848","7.836867863","7.9208400646","8.0032","8.0839936609","8.1632653061","8.2574202624","8.3134125262","8.3505343792","8.3769496493","8.3967065012","8.4120407044","8.424287815","8.4342948186","7.7832274664","7.2254725633","6.7423109198","6.3820969747","6.3820969747","6.3820969747","6.3820969747","6.3820969747","6.3820969747","6.3820969747","6.3820969747","6.3820969747","6.3820969747","","","",
"West Bank and Gaza","PSE","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0344827586","6.2652329749","6.1380765752","6.668579627","6.7336942511","6.9377990431","6.9377990431","6.9377990431","6.9377990431","6.9377990431","6.9377990431","6.9377990431","6.9377990431","6.9377990431","6.9377990431","6.9377990431","6.9377990431","8.5287846482","8.2413350449","8.1598468533","7.7832292596","8.8959854015","","","",
"Pacific island small states","PSS","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3074204947","11.3074204947","11.3074204947","11.3074204947","11.3074204947","11.3074204947","11.3074204947","11.3074204947","","","",
"Post-demographic dividend","PST","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.5859591788332","42.221840995614","41.958113480709","41.813130627977","41.7148873985333","41.554504652632","41.4444496873668","41.3677048540915","","","",
"French Polynesia","PYF","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9484029484","3.2530260708","3.5544749334","3.8527988943","4.1480462931","4.4402644779","4.7294998299","3.9268955298","3.2604396225","2.6981977289","2.2174984299","1.8018018018","1.9615515038","2.0969855832","2.2232852685","2.3091943289","2.3409609645","2.3748325671","2.3816293422","2.4511681348","10.1763584366","14.0967265567","15.7462195924","3.9859320047","4.7512463614","4.9835538306","4.4141393031","4.301014428","","","",
"Romania","ROU","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","49.2179353493","48.3889310083","47.6984540559","47.1144597627","46.6140794761","46.1805555556","47.6570680628","48.9727722772","50.1525821596","51.2165178571","52.1808510638","50.762800418","49.3942505133","48.072653885","46.7956349206","45.5609756098","45.3276047261","45.0938232995","44.8596302455","44.6250244762","44.3900048996","44.206714944","44.0205672583","43.8314944835","46.633277685","50.125","54.286718201","59.6308186196","57.6018808777","56.7588932806","68.8082901554","66.6813866196","66.905226632","65.4090267983","69.6238068501","71.2765957447","70.3564727955","63.6257989541","69.3905817175","60.5002908668","71.2218649518","66.4090909091","66.8929342795","67.0458086631","66.41197071","64.5630317092","64.0100407907","62.5129189429","60.8478802993","60.4175604176","54.5970795024","52.3143438454","","","",
"Russian Federation","RUS","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.6083009079","61.3653120254","61.1122546119","60.8484896254","60.5733227759","60.2859984226","59.9856926443","59.8187311178","59.8187311178","59.8187311178","59.8187311178","59.8187311178","59.8187311178","59.8187311178","59.8187311178","59.8187311178","59.8187311178","59.8187311178","59.8187311178","59.8187311178","49.1314786047","45.7572846622","43.7721870659","43.5646638721","44.7855600123","44.7855600123","44.7855600123","44.7855600123","","","",
"Rwanda","RWA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8.0418435378","8.0747535627","8.1013150611","8.1232034349","8.1415522251","7.1385574502","6.3010228253","5.591125147","4.9817531919","4.4529662622","3.9897705882","3.5806748599","3.2167239622","2.8908358724","2.5973362657","2.3316253114","2.0899348356","1.8691484932","1.6393442623","1.6652789342","1.6393442623","","","",
"South Asia","SAS","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.92706019922405","1.92450129121222","1.92090266410862","1.92065271973925","1.92975731337929","1.9499378318163","1.93376899420717","1.84561466227775","","","",
"Saudi Arabia","SAU","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.133960047","1.1714541325","1.20691835","1.2405131955","1.2723826796","1.302656391","1.3314512581","1.3588730574","1.3850177131","1.7325040084","2.0672566535","2.3899629922","2.7012617736","2.8541729828","2.9995775243","3.1552108023","3.3172090296","3.4859708193","3.6619287788","3.8455532131","4.0373563218","3.9980234491","3.9719825745","3.934439433","4.2408289463","4.2826552463","5.3862726993","5.3862726993","5.3862726993","5.3862726993","","","",
"Sudan","SDN","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2784481158","0.2784481158","0.2784481158","0.2784481158","0.2784481158","0.2784481158","0.2784481158","0.2784481158","0.2784481158","0.2784481158","","","",
"Senegal","SEN","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0147058824","3.0820770519","3.1477398015","3.2117583016","3.2741935484","3.3351035582","3.3945435467","3.4525660964","3.5092213115","3.564556962","3.6186186186","3.6714497773","3.7230919765","3.7735849057","3.0963001837","2.61143629","2.4239116816","2.2392220232","2.0573035101","1.878094238","1.7015341325","1.5275648827","1.3561298763","1.1871741385","1.0206442732","0.8564884066","0.6946561335","0.5350984656","0.3777677822","0.2226177824","0.0696034403","0.0467604106","0.0467604106","0.0467604106","0.0467604106","","","",
"Singapore","SGP","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","51","51.462178686","51.7315094542","51.9078584253","52.0322880824","52.1247848334","52.196243323","52.2531083115","52.2994361056","52.3379071992","52.3703639863","52.39811457","52.4221133493","52.4430729992","52.4615364413","52.4779245458","52.4925686035","52.5057329548","52.5176310887","52.5284373098","52.5382953336","52.5473247151","52.5556257208","52.5632830679","52.5703688259","52.5769446924","52.5847951323","52.5919905327","52.5986095947","52.6047188974","52.6103751452","52.5607234405","52.5028046289","52.4343664753","52.3522569184","52.2519248259","52.1265468707","51.965407282","51.7506605461","51.4502185492","51","51","51","51","51","51","51","","","",
"Solomon Islands","SLB","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0540540541","5.4530824165","7.3533564514","10.0830449351","14.3367598395","21.8851107991","22.4788829512","23.0067842605","23.4791998766","23.9044408618","24.2892373552","24.6390974104","24.9585723391","25.2514557967","25.4494730316","25.6381798002","25.8182176656","25.9901705695","26.1545711593","26.1545711593","26.1545711593","26.1545711593","26.1545711593","26.1545711593","26.1545711593","26.1545711593","26.1545711593","26.1545711593","26.1545711593","26.1545711593","26.1545711593","26.1545711593","26.1545711593","26.1545711593","26.1545711593","","","",
"El Salvador","SLV","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1646090535","19.5388106006","19.0266356058","18.599714385","18.2383961233","17.9286383941","17.660139601","17.4251710858","17.2178210626","15.2277736958","13.590874852","12.2207823585","11.0571797033","10.0566572238","10.4664509091","10.9110602346","11.3951188869","11.9241210021","12.5046306141","13.1445554155","13.8535091095","14.6432977082","15.528582231","16.2898823507","17.2533047208","18.1163718321","19.3387050036","20.6134859252","22.1439011498","19.007266752","","","",
